Gender,Missing_Income,Income_Category,Missing_Education,Education_Level,Marital_Divorced,Marital_Married,Marital_Single,Marital_Unknown,Card_Blue,Card_Gold,Card_Platinum,Card_Silver,Customer_Age,Credit_Limit,Avg_Utilization_Ratio,Total_Trans_Amt,Dependent_count,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1
0,0,1,0,1,1,0,0,0,0,0,0,1,44,11127.0,0.165,1546,3,4,1,3,1835,2.3680000000000003,1.273
1,0,2,1,4,0,0,1,0,1,0,0,0,50,1857.0,0.863,1590,2,2,1,3,1603,0.579,1.263
0,0,1,0,1,0,1,0,0,1,0,0,0,60,1913.0,0.665,1448,1,5,1,0,1272,1.008,1.0
1,0,4,0,4,0,0,1,0,1,0,0,0,44,3839.0,0.598,1271,4,5,3,0,2295,0.569,0.7140000000000001
0,0,2,0,4,1,0,0,0,1,0,0,0,48,2115.0,0.539,1223,3,6,2,3,1141,0.616,0.5379999999999999
0,0,1,0,4,1,0,0,0,1,0,0,0,44,1438.3,0.47200000000000003,1117,2,5,2,2,679,0.8590000000000001,1.071
1,0,4,0,2,0,0,1,0,1,0,0,0,41,27756.0,0.064,994,2,4,3,0,1789,0.75,0.846
1,0,3,0,3,0,0,1,0,1,0,0,0,45,1438.3,0.0,1468,3,4,1,2,0,0.81,0.625
0,0,1,0,1,1,0,0,0,0,0,0,1,47,13878.0,0.16,1658,2,6,4,2,2222,0.853,0.35700000000000004
0,0,1,0,4,0,1,0,0,1,0,0,0,51,3106.0,0.42,1368,2,3,1,3,1304,0.604,0.40700000000000003
1,0,5,0,4,0,1,0,0,1,0,0,0,51,34516.0,0.048,1218,2,4,3,3,1666,0.613,0.8
0,0,2,0,1,0,1,0,0,1,0,0,0,60,1438.3,0.713,702,1,4,4,3,1025,0.838,0.7140000000000001
1,0,4,1,4,0,1,0,0,1,0,0,0,57,18871.0,0.092,1516,2,2,3,0,1740,1.7269999999999999,2.0
1,0,5,0,4,0,0,1,0,1,0,0,0,41,5207.0,0.336,1310,5,5,2,2,1748,1.073,1.0
1,0,4,0,5,1,0,0,0,1,0,0,0,44,17965.0,0.092,1767,3,6,2,2,1644,0.9209999999999999,0.9229999999999999
1,0,3,0,3,0,0,1,0,1,0,0,0,43,2733.0,0.6659999999999999,933,1,6,3,3,1819,0.767,0.9229999999999999
1,0,3,0,3,0,1,0,0,1,0,0,0,55,8863.0,0.147,1512,2,4,3,2,1301,1.207,1.455
1,0,4,0,1,0,1,0,0,1,0,0,0,52,1857.0,0.987,829,1,2,3,3,1833,0.723,0.7
1,0,4,0,4,0,0,0,1,1,0,0,0,44,34516.0,0.0,1120,3,3,3,3,0,0.483,0.35
1,0,2,0,1,0,1,0,0,1,0,0,0,41,11107.0,0.11,1506,2,5,3,3,1222,0.5379999999999999,0.941
1,0,4,1,4,0,0,1,0,1,0,0,0,44,21573.0,0.073,1384,4,4,1,2,1585,0.621,2.273
0,0,1,1,4,0,1,0,0,1,0,0,0,53,2859.0,0.88,817,2,2,3,3,2517,0.993,0.667
1,0,4,0,2,0,0,1,0,1,0,0,0,39,5269.0,0.28,2094,2,4,2,2,1475,1.148,0.667
1,0,2,0,3,0,1,0,0,1,0,0,0,49,1438.3,0.0,815,5,2,2,3,0,0.7340000000000001,0.615
0,0,1,0,3,0,1,0,0,1,0,0,0,45,3387.0,0.0,510,2,1,3,2,0,0.789,0.6
1,0,4,0,4,0,1,0,0,1,0,0,0,54,1982.0,0.65,1377,2,6,2,3,1289,0.9390000000000001,0.69
1,0,4,0,1,0,0,1,0,1,0,0,0,49,4645.0,0.355,1193,3,2,2,2,1650,0.912,0.65
0,1,1,0,6,0,0,1,0,1,0,0,0,46,2189.0,0.7609999999999999,1287,3,6,3,2,1666,0.34299999999999997,0.636
1,0,5,0,2,0,1,0,0,1,0,0,0,46,2442.0,0.0,701,4,3,3,3,0,0.98,0.727
1,0,3,0,4,0,1,0,0,1,0,0,0,47,21304.0,0.07200000000000001,1770,3,4,1,2,1532,1.018,0.9229999999999999
1,0,3,0,6,0,0,1,0,1,0,0,0,44,7577.0,0.327,1409,2,5,1,2,2480,0.435,0.16699999999999998
1,0,5,0,5,0,0,1,0,1,0,0,0,50,3234.0,0.45899999999999996,1354,3,4,1,2,1486,0.868,0.647
1,0,2,0,2,0,1,0,0,1,0,0,0,73,4469.0,0.252,1765,0,5,3,2,1125,1.3630000000000002,1.615
1,0,2,1,4,0,0,0,1,1,0,0,0,56,2910.0,0.244,1192,3,6,3,4,709,0.5379999999999999,0.588
1,0,2,0,2,0,0,1,0,1,0,0,0,59,3616.0,0.29100000000000004,687,0,2,4,3,1054,0.616,0.545
1,0,1,0,2,0,1,0,0,1,0,0,0,70,3252.0,0.46,1227,0,3,2,3,1495,0.581,0.875
0,0,1,0,2,0,1,0,0,1,0,0,0,55,2358.0,0.489,1737,2,4,3,3,1152,0.9690000000000001,1.6
1,0,3,1,4,0,0,1,0,1,0,0,0,43,22322.0,0.043,1348,4,4,1,0,953,0.769,1.125
1,0,5,0,1,0,0,1,0,1,0,0,0,45,3133.0,0.48200000000000004,1435,1,4,2,2,1510,0.609,0.462
0,0,2,0,1,0,0,1,0,1,0,0,0,45,3540.0,0.24,1321,2,2,3,0,849,0.456,0.75
1,0,2,0,4,0,1,0,0,1,0,0,0,40,6990.0,0.19699999999999998,1479,1,6,3,2,1378,0.73,0.611
1,0,4,0,3,0,0,0,1,1,0,0,0,36,34516.0,0.048,1283,2,2,2,3,1652,0.8540000000000001,1.294
0,0,2,0,5,0,1,0,0,1,0,0,0,59,1438.3,0.0,689,0,1,4,1,0,1.038,0.353
1,0,3,1,4,0,1,0,0,1,0,0,0,43,24396.0,0.048,965,4,6,3,2,1171,0.655,1.125
0,0,1,1,4,0,1,0,0,1,0,0,0,46,2474.0,0.866,1541,1,2,3,2,2143,1.53,1.0
1,0,2,0,1,0,1,0,0,1,0,0,0,41,5214.0,0.152,1258,2,5,1,3,795,0.7070000000000001,1.3
0,0,1,0,4,0,1,0,0,1,0,0,0,51,5207.0,0.317,1339,2,5,2,2,1650,0.708,0.5379999999999999
0,0,1,1,4,0,0,0,1,1,0,0,0,51,9512.0,0.114,1007,3,2,2,2,1082,0.701,1.444
0,1,1,0,4,1,0,0,0,1,0,0,0,43,3187.0,0.762,1387,4,6,3,2,2430,0.617,1.357
0,0,2,0,2,0,1,0,0,1,0,0,0,64,3353.0,0.0,960,0,1,3,3,0,1.021,0.385
1,0,3,0,4,0,1,0,0,1,0,0,0,54,2290.0,0.626,1119,5,3,3,3,1434,0.9229999999999999,3.5
1,0,2,1,4,0,0,1,0,1,0,0,0,48,5279.0,0.21100000000000002,1642,3,6,1,3,1115,0.5489999999999999,0.519
1,0,3,0,1,1,0,0,0,1,0,0,0,40,23603.0,0.0,1382,2,5,3,0,0,0.795,1.067
1,0,2,0,1,0,1,0,0,1,0,0,0,57,2601.0,0.0,1232,0,6,2,2,0,0.8140000000000001,0.684
1,0,4,0,4,0,0,1,0,1,0,0,0,45,6363.0,0.162,1542,4,4,3,0,1029,0.838,1.286
1,0,4,0,2,0,0,1,0,1,0,0,0,41,8029.0,0.196,1094,3,4,3,3,1576,0.826,0.524
0,0,1,0,1,0,1,0,0,1,0,0,0,42,2410.0,0.7340000000000001,1217,4,2,2,2,1769,0.759,1.143
1,0,3,0,4,0,0,1,0,1,0,0,0,45,3401.0,0.0,744,2,1,1,2,0,0.898,1.0
0,0,1,0,1,0,1,0,0,1,0,0,0,42,2260.0,0.446,1614,4,4,2,0,1007,0.84,0.737
1,0,4,0,1,1,0,0,0,1,0,0,0,47,17682.0,0.14,1747,4,5,2,2,2481,1.3019999999999998,1.214
0,0,2,0,2,0,1,0,0,1,0,0,0,48,4206.0,0.262,1144,4,3,1,3,1100,0.5870000000000001,1.0
1,0,4,0,4,0,0,1,0,0,0,0,1,43,34516.0,0.042,1575,1,4,3,2,1440,1.117,2.4
1,0,4,0,2,0,0,0,1,1,0,0,0,41,23018.0,0.094,1463,4,4,3,0,2168,0.8590000000000001,1.6669999999999998
0,0,2,0,1,0,1,0,0,1,0,0,0,54,5556.0,0.308,1706,1,5,2,3,1711,1.4340000000000002,1.625
0,1,1,0,2,0,1,0,0,1,0,0,0,54,6094.0,0.0,909,2,3,3,1,0,1.129,0.273
1,0,2,0,4,0,1,0,0,1,0,0,0,61,2939.0,0.68,2434,0,3,1,2,1999,2.145,1.538
1,0,4,0,1,0,1,0,0,1,0,0,0,61,5362.0,0.23800000000000002,1876,0,2,1,0,1274,1.015,0.7829999999999999
1,0,5,0,2,0,1,0,0,1,0,0,0,48,27126.0,0.0,1000,2,3,3,3,0,0.953,0.7859999999999999
0,0,1,0,4,0,0,1,0,1,0,0,0,45,3342.0,0.753,1139,4,6,3,2,2517,0.7709999999999999,0.765
0,1,1,0,4,0,1,0,0,1,0,0,0,54,2532.0,0.877,799,4,6,2,2,2221,0.491,0.235
0,1,1,0,6,0,1,0,0,1,0,0,0,54,1900.0,0.7240000000000001,1881,3,2,2,3,1376,0.89,0.607
1,0,3,0,4,0,0,1,0,1,0,0,0,44,14546.0,0.11699999999999999,1273,3,2,3,2,1703,0.955,0.588
0,1,1,0,6,0,0,1,0,1,0,0,0,50,2521.0,0.638,1328,4,2,3,2,1608,0.5870000000000001,0.5710000000000001
1,0,3,0,6,0,1,0,0,1,0,0,0,55,16427.0,0.102,1579,2,3,4,3,1682,0.631,1.1179999999999999
1,0,2,0,4,0,0,0,1,1,0,0,0,48,13068.0,0.131,937,2,5,1,2,1718,0.607,0.556
1,0,3,0,3,0,0,1,0,1,0,0,0,45,23218.0,0.078,1749,2,6,3,0,1814,1.178,2.083
1,0,2,0,2,0,1,0,0,1,0,0,0,60,3281.0,0.255,1424,0,5,1,3,837,1.859,1.4169999999999998
1,0,2,0,2,0,1,0,0,1,0,0,0,55,3096.0,0.716,2011,2,5,3,2,2217,0.799,0.7829999999999999
0,0,2,0,2,0,1,0,0,1,0,0,0,62,2052.0,0.609,1208,0,5,2,3,1250,0.728,0.632
0,0,1,0,2,0,0,0,1,1,0,0,0,38,1438.3,0.405,1259,1,2,3,0,583,0.888,1.0
1,0,2,0,2,0,0,1,0,1,0,0,0,46,9432.0,0.15,1319,3,2,3,2,1418,0.612,0.368
1,0,5,0,2,0,0,1,0,0,0,0,1,50,14938.0,0.154,949,0,5,2,3,2303,0.804,2.0
1,0,3,0,1,0,1,0,0,1,0,0,0,45,2221.0,0.605,1338,2,5,3,2,1343,0.8690000000000001,1.308
1,0,3,0,5,1,0,0,0,1,0,0,0,47,5731.0,0.275,1554,3,6,3,0,1577,0.657,0.444
1,0,3,0,3,0,1,0,0,0,1,0,0,48,34516.0,0.06,1350,4,2,2,3,2061,0.722,0.455
1,0,3,0,1,0,1,0,0,1,0,0,0,35,6985.0,0.162,1694,3,5,2,2,1130,0.963,0.76
1,0,5,0,4,0,1,0,0,1,0,0,0,51,24221.0,0.07,1678,2,3,3,0,1707,0.816,0.5379999999999999
0,1,1,0,2,0,1,0,0,1,0,0,0,36,15439.0,0.0,2069,3,4,1,1,0,0.742,0.536
1,0,4,0,4,0,0,1,0,1,0,0,0,47,21637.0,0.094,1222,4,6,3,2,2030,0.7759999999999999,0.43799999999999994
1,0,5,0,4,0,0,1,0,1,0,0,0,52,14543.0,0.0,1536,2,2,3,2,0,0.7879999999999999,0.423
0,0,1,0,1,0,1,0,0,1,0,0,0,43,9684.0,0.256,1400,4,2,1,1,2475,0.6970000000000001,2.1
1,0,2,0,2,0,1,0,0,1,0,0,0,63,5007.0,0.18600000000000003,1050,2,2,2,2,930,0.885,1.1540000000000001
1,0,3,0,4,0,1,0,0,1,0,0,0,61,1616.0,0.648,1389,0,3,2,0,1047,0.9840000000000001,1.2
1,0,3,0,1,0,0,1,0,1,0,0,0,53,19116.0,0.0,1184,2,5,2,2,0,0.6559999999999999,0.611
0,0,1,0,4,0,1,0,0,1,0,0,0,53,2759.0,0.8059999999999999,2093,3,5,6,2,2223,1.32,1.0
1,0,5,0,4,0,1,0,0,1,0,0,0,57,8249.0,0.16699999999999998,678,3,2,3,3,1381,0.7979999999999999,0.833
0,1,1,0,4,0,0,1,0,1,0,0,0,38,14041.0,0.153,1467,2,2,3,2,2154,1.084,1.4169999999999998
1,0,3,0,2,0,1,0,0,1,0,0,0,53,5264.0,0.41200000000000003,1219,3,5,3,2,2169,0.374,0.5
0,0,1,1,4,0,1,0,0,1,0,0,0,63,2420.0,0.79,1730,0,4,2,1,1912,1.256,0.565
0,0,1,0,2,0,1,0,0,1,0,0,0,49,2826.0,0.732,1025,4,4,2,0,2070,0.541,0.647
1,0,4,0,2,0,1,0,0,1,0,0,0,45,12518.0,0.12300000000000001,1165,2,5,5,2,1539,0.645,0.833
1,0,2,0,4,0,1,0,0,1,0,0,0,67,5876.0,0.221,2133,0,4,2,1,1297,1.012,0.7190000000000001
1,0,4,0,4,0,0,1,0,0,0,0,1,48,34516.0,0.0,1122,3,3,2,3,0,0.44799999999999995,0.182
0,0,1,0,1,1,0,0,0,1,0,0,0,51,9648.0,0.2,1083,2,4,1,2,1926,0.5489999999999999,1.75
1,0,4,0,2,0,0,1,0,0,0,0,1,52,34516.0,0.063,1234,2,3,3,3,2177,1.32,1.875
0,1,1,0,1,0,1,0,0,1,0,0,0,55,3025.0,0.785,1277,2,3,3,0,2376,1.252,1.875
1,0,3,0,2,0,1,0,0,1,0,0,0,34,3265.0,0.7709999999999999,1843,3,4,3,3,2517,0.9520000000000001,0.9440000000000001
1,0,5,0,1,0,1,0,0,1,0,0,0,56,6041.0,0.22399999999999998,1747,1,3,2,2,1355,0.685,0.581
0,0,1,0,5,0,1,0,0,1,0,0,0,44,2293.0,0.795,1166,2,3,3,2,1823,0.617,1.444
1,0,4,0,5,0,0,0,1,1,0,0,0,47,13399.0,0.187,1326,3,6,2,2,2505,0.627,0.8240000000000001
0,0,1,1,4,0,1,0,0,1,0,0,0,46,4317.0,0.583,1619,3,4,3,3,2517,0.9440000000000001,1.0
0,0,2,0,4,0,0,1,0,1,0,0,0,43,3378.0,0.316,1285,3,5,2,0,1069,0.581,0.33299999999999996
0,0,1,0,4,0,0,1,0,1,0,0,0,50,5012.0,0.447,1142,1,4,1,3,2242,0.816,1.0
0,0,1,0,1,0,0,1,0,1,0,0,0,38,2569.0,0.625,1190,4,4,1,0,1605,0.574,0.643
0,0,1,0,4,0,0,1,0,1,0,0,0,53,3471.0,0.514,1052,1,3,1,2,1785,1.051,0.7140000000000001
1,0,5,0,4,1,0,0,0,0,0,0,1,43,34516.0,0.049,1628,5,5,3,3,1699,0.7709999999999999,0.727
1,0,5,0,2,0,1,0,0,1,0,0,0,53,3312.0,0.557,1740,1,6,3,2,1844,0.986,0.882
0,0,1,0,4,0,1,0,0,1,0,0,0,56,2578.0,0.955,1378,1,4,3,3,2462,1.7069999999999999,0.812
1,0,2,1,4,0,1,0,0,1,0,0,0,54,2902.0,0.867,996,2,4,3,2,2517,0.821,0.444
0,0,1,0,2,0,1,0,0,1,0,0,0,57,2742.0,0.846,1389,3,3,2,1,2321,1.315,0.6
1,0,1,0,2,0,1,0,0,1,0,0,0,62,2077.0,0.7559999999999999,1365,1,5,3,3,1571,1.031,1.0
0,0,1,0,4,0,0,1,0,1,0,0,0,46,6265.0,0.31,1715,4,5,1,2,1942,1.0270000000000001,0.87
1,0,3,0,1,0,1,0,0,1,0,0,0,49,7819.0,0.2,1582,2,6,3,0,1560,0.8270000000000001,0.7859999999999999
1,0,4,0,4,0,0,1,0,1,0,0,0,52,2731.0,0.62,1220,3,6,3,3,1692,0.62,0.6920000000000001
1,0,2,0,1,0,1,0,0,1,0,0,0,58,1438.3,0.373,715,1,2,4,3,537,0.8190000000000001,0.182
1,0,4,0,2,0,1,0,0,1,0,0,0,54,16286.0,0.105,2552,0,3,1,2,1710,1.2229999999999999,1.227
1,0,5,0,4,0,1,0,0,1,0,0,0,49,34516.0,0.0,1106,1,3,2,3,0,0.507,0.938
0,0,1,0,2,0,1,0,0,1,0,0,0,58,2609.0,0.935,1731,3,6,1,0,2439,1.2690000000000001,1.8330000000000002
1,0,3,0,2,0,0,1,0,1,0,0,0,52,7567.0,0.155,1435,2,5,3,2,1173,0.541,0.6
1,0,3,0,2,0,1,0,0,1,0,0,0,41,22770.0,0.111,1882,5,5,3,3,2517,0.9940000000000001,0.652
0,0,1,0,1,0,1,0,0,1,0,0,0,62,3791.0,0.435,2058,0,5,1,2,1648,1.227,0.789
1,0,1,0,4,0,1,0,0,1,0,0,0,54,2702.0,0.932,1658,2,4,4,2,2517,1.0190000000000001,1.462
0,0,1,0,2,1,0,0,0,1,0,0,0,40,2555.0,0.8290000000000001,1334,3,3,1,3,2117,1.0490000000000002,0.6
1,0,4,0,4,0,1,0,0,1,0,0,0,43,2355.0,0.46299999999999997,1441,3,5,3,2,1090,0.7509999999999999,0.812
0,0,2,0,4,0,0,1,0,1,0,0,0,53,5332.0,0.0,1371,2,6,2,0,0,0.9390000000000001,1.167
1,0,2,0,1,0,0,1,0,1,0,0,0,55,1443.0,0.953,1991,1,6,3,2,1375,0.6829999999999999,0.583
1,0,3,0,4,0,0,1,0,1,0,0,0,46,10741.0,0.07,1278,4,6,2,3,755,1.166,1.444
1,0,3,0,1,0,1,0,0,1,0,0,0,41,7984.0,0.188,1734,1,3,2,0,1503,0.797,1.167
1,0,3,0,1,0,0,1,0,1,0,0,0,49,18584.0,0.135,1330,3,3,2,2,2517,0.703,1.125
0,1,1,0,4,0,1,0,0,1,0,0,0,61,5585.0,0.262,1787,0,4,1,3,1465,1.5030000000000001,0.722
1,0,4,0,1,0,1,0,0,1,0,0,0,46,34516.0,0.063,1672,2,6,3,2,2165,0.8370000000000001,0.524
0,0,1,0,1,0,1,0,0,1,0,0,0,50,1438.3,0.0,1439,1,6,3,4,0,1.068,1.05
1,0,4,0,4,0,0,1,0,1,0,0,0,40,2478.0,0.82,1558,2,5,1,0,2031,1.284,0.938
1,0,5,0,2,0,0,1,0,1,0,0,0,51,34516.0,0.066,1795,4,6,3,3,2274,0.7879999999999999,0.679
0,0,2,0,4,0,1,0,0,1,0,0,0,50,2339.0,0.616,893,2,6,2,3,1440,0.431,0.375
0,0,1,0,4,0,1,0,0,1,0,0,0,47,2726.0,0.0,1099,2,6,3,2,0,0.8440000000000001,0.588
1,0,5,1,4,0,1,0,0,1,0,0,0,43,14881.0,0.057,1408,4,3,3,3,848,0.762,1.091
0,0,2,0,4,0,1,0,0,1,0,0,0,36,1628.0,0.595,1893,4,6,3,3,969,0.9990000000000001,2.75
0,0,1,0,4,0,1,0,0,1,0,0,0,47,3156.0,0.521,1151,2,5,2,2,1644,1.052,1.385
0,0,1,0,4,0,0,1,0,1,0,0,0,46,4745.0,0.268,1519,2,5,3,0,1270,0.93,0.938
1,0,5,0,2,0,1,0,0,1,0,0,0,46,19727.0,0.09,1245,2,5,3,2,1785,0.5720000000000001,0.7859999999999999
1,0,3,0,1,0,1,0,0,1,0,0,0,52,22720.0,0.035,1102,0,3,3,2,793,0.685,0.28600000000000003
1,0,2,1,4,0,1,0,0,1,0,0,0,43,8129.0,0.221,1402,4,5,3,0,1799,0.5660000000000001,0.737
0,0,1,0,4,0,0,1,0,1,0,0,0,40,3751.0,0.405,1060,4,6,2,3,1521,0.9740000000000001,1.308
0,0,1,0,2,0,1,0,0,1,0,0,0,54,1594.0,0.885,1459,4,3,5,3,1411,0.8170000000000001,1.188
0,0,1,0,2,0,0,1,0,1,0,0,0,55,2569.0,0.546,1456,1,4,2,0,1403,0.8859999999999999,0.444
0,1,1,0,5,0,0,1,0,1,0,0,0,49,18206.0,0.087,1439,4,6,3,2,1586,0.9209999999999999,1.0
1,0,2,0,2,0,1,0,0,1,0,0,0,45,3104.0,0.569,1353,4,6,3,3,1766,0.828,1.182
1,0,2,0,4,0,1,0,0,1,0,0,0,49,2406.0,0.648,1173,3,5,3,2,1560,0.7509999999999999,0.391
1,0,4,0,1,0,1,0,0,1,0,0,0,63,24571.0,0.08,1746,1,5,2,3,1955,1.1740000000000002,1.0
0,0,1,0,2,0,0,1,0,0,1,0,0,40,15534.0,0.047,1279,3,3,2,3,726,0.556,0.867
0,0,1,0,4,0,1,0,0,0,0,0,1,41,12301.0,0.183,1307,2,4,2,0,2250,0.484,0.261
1,0,4,0,4,0,1,0,0,1,0,0,0,37,2846.0,0.639,1473,4,6,2,3,1818,0.711,1.176
1,0,5,0,1,0,0,0,1,1,0,0,0,58,9788.0,0.183,1805,2,6,2,3,1794,0.778,0.762
1,0,3,0,2,0,1,0,0,1,0,0,0,55,7231.0,0.32899999999999996,1421,2,4,3,3,2381,0.996,1.3
0,0,1,0,2,0,1,0,0,1,0,0,0,53,2324.0,0.6779999999999999,1272,1,6,3,2,1576,0.728,1.3119999999999998
1,0,4,0,4,0,1,0,0,1,0,0,0,57,12208.0,0.162,1409,2,3,2,3,1980,0.616,0.619
1,0,4,0,5,0,0,0,1,1,0,0,0,43,5639.0,0.27399999999999997,647,4,2,5,3,1547,1.087,0.364
1,0,3,0,4,0,1,0,0,1,0,0,0,58,10021.0,0.161,1275,1,3,3,2,1617,0.578,0.667
1,0,1,1,4,0,1,0,0,1,0,0,0,64,2215.0,0.865,1270,0,6,1,0,1915,0.794,0.588
0,0,1,0,4,0,1,0,0,1,0,0,0,54,2027.0,0.73,1702,2,3,2,3,1480,0.9790000000000001,0.9470000000000001
1,0,3,0,4,0,1,0,0,1,0,0,0,53,6363.0,0.183,1256,2,6,2,2,1162,0.644,1.0
0,0,1,0,3,0,0,1,0,1,0,0,0,39,3920.0,0.512,3178,3,6,1,2,2008,0.9440000000000001,0.6559999999999999
1,0,3,0,2,0,1,0,0,1,0,0,0,56,9226.0,0.134,1626,3,5,1,3,1233,1.521,1.636
0,0,1,1,4,1,0,0,0,1,0,0,0,54,9376.0,0.13699999999999998,1562,4,6,1,1,1288,0.597,0.5
0,0,2,0,5,0,1,0,0,1,0,0,0,59,1944.0,0.6920000000000001,1960,1,5,3,3,1346,1.052,0.727
1,0,2,0,1,0,0,1,0,1,0,0,0,42,9599.0,0.162,1154,3,3,1,0,1554,1.087,1.235
1,0,3,0,4,0,1,0,0,0,0,0,1,42,28202.0,0.03,1629,4,5,1,2,843,0.637,0.727
1,0,4,0,3,0,0,0,1,1,0,0,0,43,24850.0,0.067,1226,3,3,3,1,1662,0.693,0.9229999999999999
1,0,5,0,2,0,1,0,0,1,0,0,0,55,3805.0,0.5870000000000001,1743,0,5,3,3,2233,1.095,0.929
1,0,4,0,1,0,0,1,0,1,0,0,0,52,2733.0,0.478,1139,1,5,2,2,1306,0.7909999999999999,0.444
1,0,2,0,1,0,0,0,1,1,0,0,0,46,12781.0,0.098,1073,1,6,3,3,1253,0.638,0.4
1,0,5,0,1,0,1,0,0,1,0,0,0,57,3106.0,0.361,683,2,3,3,3,1120,1.045,0.7
1,0,4,0,3,0,1,0,0,1,0,0,0,48,7477.0,0.0,1159,3,3,3,0,0,0.511,0.684
1,0,5,1,4,0,1,0,0,1,0,0,0,45,34516.0,0.06,1859,4,6,1,3,2086,0.986,0.958
1,0,5,0,2,0,1,0,0,1,0,0,0,48,29963.0,0.07,1205,2,6,5,2,2094,0.648,0.867
1,0,2,0,4,0,0,1,0,1,0,0,0,47,6509.0,0.312,1409,1,5,3,0,2033,0.83,0.37
1,0,3,0,3,0,1,0,0,1,0,0,0,42,13450.0,0.0,1000,3,3,3,3,0,0.742,0.059000000000000004
1,0,3,0,4,0,0,0,1,0,0,0,1,41,27000.0,0.0,1209,2,6,2,0,0,0.61,0.3
1,0,5,0,3,0,1,0,0,0,0,0,1,51,34516.0,0.036000000000000004,1366,4,5,2,1,1254,0.8690000000000001,0.7859999999999999
0,0,1,0,4,0,0,1,0,1,0,0,0,55,6347.0,0.0,1161,2,5,3,2,0,0.466,0.375
1,0,2,0,1,0,1,0,0,1,0,0,0,67,3106.0,0.539,1512,1,4,3,2,1675,0.7809999999999999,0.40700000000000003
1,0,3,0,4,0,1,0,0,1,0,0,0,39,2536.0,0.36,1750,1,4,1,1,913,1.0590000000000002,1.3330000000000002
1,0,3,0,5,0,0,1,0,1,0,0,0,54,13048.0,0.15,1170,3,6,3,0,1954,1.139,0.846
0,0,1,1,4,0,1,0,0,1,0,0,0,55,2453.0,0.395,2218,2,3,3,1,968,1.081,0.613
1,0,2,0,2,0,1,0,0,0,0,0,1,47,16138.0,0.077,1198,3,3,2,2,1249,1.01,0.833
1,0,3,0,5,0,1,0,0,1,0,0,0,49,8077.0,0.243,1329,2,3,2,0,1965,0.637,0.444
0,0,1,0,4,0,1,0,0,1,0,0,0,42,1929.0,0.867,857,2,3,3,3,1673,0.835,1.1179999999999999
1,0,4,1,4,0,0,1,0,1,0,0,0,57,3127.0,0.805,1470,2,3,3,2,2517,0.589,1.143
1,0,3,0,1,0,1,0,0,1,0,0,0,44,8645.0,0.168,1435,5,3,3,2,1454,0.708,1.778
1,0,3,1,4,0,0,1,0,1,0,0,0,56,1438.3,0.0,1093,3,3,1,3,0,0.503,0.833
0,0,1,0,4,0,1,0,0,1,0,0,0,49,2185.0,0.0,715,3,6,3,2,0,0.727,0.818
1,0,4,0,4,0,0,1,0,1,0,0,0,45,24487.0,0.10300000000000001,1512,3,5,2,2,2517,0.912,0.909
1,0,3,0,2,0,1,0,0,1,0,0,0,63,2567.0,0.0,2399,0,6,2,3,0,1.636,0.955
1,0,4,0,4,0,0,1,0,1,0,0,0,44,4131.0,0.19,906,3,6,3,3,785,0.5429999999999999,1.2
0,0,1,0,3,0,1,0,0,0,0,0,1,44,10790.0,0.179,1052,4,3,2,2,1930,0.75,1.286
1,0,2,0,2,0,1,0,0,1,0,0,0,40,6884.0,0.145,975,3,4,3,3,1001,0.7859999999999999,0.833
1,0,3,0,1,0,0,1,0,1,0,0,0,39,13961.0,0.09300000000000001,783,2,5,3,3,1299,0.8420000000000001,0.667
1,0,4,0,2,0,1,0,0,1,0,0,0,42,29801.0,0.064,990,4,6,1,0,1916,0.7809999999999999,0.909
1,0,5,0,2,0,1,0,0,1,0,0,0,54,13219.0,0.0,1097,3,4,1,1,0,0.5760000000000001,0.5
0,0,1,1,4,0,1,0,0,1,0,0,0,58,2536.0,0.0,901,4,2,3,3,0,0.917,0.522
0,0,1,0,4,1,0,0,0,1,0,0,0,46,9478.0,0.087,1327,4,5,3,1,820,0.64,0.8640000000000001
0,0,2,1,4,1,0,0,0,1,0,0,0,47,3502.0,0.529,1814,4,6,1,2,1851,2.023,0.722
0,1,1,1,4,0,1,0,0,1,0,0,0,67,10509.0,0.22699999999999998,1365,0,4,3,3,2388,0.777,1.429
0,0,1,0,3,1,0,0,0,1,0,0,0,50,1491.0,0.0,1058,2,3,3,0,0,0.8759999999999999,0.889
1,0,3,0,2,1,0,0,0,1,0,0,0,55,9734.0,0.0,1476,0,6,1,2,0,0.785,0.9
0,0,2,0,4,0,1,0,0,1,0,0,0,46,2305.0,0.706,1230,2,6,1,3,1627,0.747,0.565
0,0,2,0,1,0,1,0,0,1,0,0,0,47,14241.0,0.146,1581,4,3,1,3,2081,0.909,0.833
0,0,2,1,4,0,1,0,0,1,0,0,0,36,4789.0,0.262,1534,2,3,1,2,1257,1.1340000000000001,0.9329999999999999
1,0,3,0,6,1,0,0,0,1,0,0,0,40,23138.0,0.075,1612,4,4,2,3,1727,0.693,1.4380000000000002
1,0,4,1,4,0,0,1,0,1,0,0,0,57,23008.0,0.099,1302,2,6,1,3,2280,0.674,0.636
1,0,4,1,4,1,0,0,0,1,0,0,0,48,3131.0,0.804,1439,1,3,1,0,2517,0.602,0.48100000000000004
